address,level,memo,name,ssq,telephone,type
重庆市涪陵区太极大道22号（世纪大厦）,,21955,涪陵区仁华堂健康药房四环路店,涪陵区,,药店
涪陵区太极大道56号新世纪年华小区A栋1-2,,21957,重庆市涪陵区仁华堂药房一店,涪陵区,,药店
涪陵区江东街道办事处涪清路241号,,21958,衡生医药重庆市涪陵区江东汇通药店,涪陵区,72380506,药店
重庆市涪陵区蔺市镇凤阳大道24号附5号,,21965,巨琪大药房涪陵区蔺市镇吴浩药店,涪陵区,62756212,药店
重庆市涪陵新城区马鞍东街17号1-3,,21966,巨琪大药房重庆市涪陵区黄安会药店,涪陵区,62756212,药店
重庆市涪陵区大顺乡明家街双兴村7组,,21967,巨琪大药房重庆市涪陵区大顺张小芳药店,涪陵区,62756212,药店
重庆市涪陵区新妙镇群益路48号,,21970,桐君阁大药房重庆市涪陵区九十一店,涪陵区,,药店
重庆市涪陵区白涛街道建设路18号,,21972,桐君阁大药房重庆市涪陵区七十一店,涪陵区,,药店
重庆市涪陵区马武镇桦榕街68号,,21976,桐君阁大药房涪陵区三十三店,涪陵区,,药店
重庆市涪陵区李渡街道办事处石龙场街上,,21977,桐君阁大药房重庆市涪陵区四十八店,涪陵区,,药店
重庆市涪陵区罗云乡文昌路54号,,21979,桐君阁大药房重庆市涪陵区四十七店,涪陵区,,药店
重庆市涪陵区珍溪镇刘家村5社,,21981,鑫斛药房重庆市涪陵区仁义药店,涪陵区,023-72234178,药店
重庆市涪陵区珍溪镇新苑路68号附1号,,21982,鑫斛药房重庆市涪陵区珍溪药店,涪陵区,023-72234178,药店
涪陵区同乐乡与时路21号,,21983,鑫斛药房连锁重庆市涪陵区香语药店,涪陵区,023-72234178,药店
涪陵区蔺市镇红旗社区勤学路46号,,21984,鑫斛药房重庆市涪陵区堡子新街药店,涪陵区,72234178,药店
万州区科园路110号2号楼1层,,23371,巨琪大药房重庆市万州区蓝郡药店,万州区,58150257,药店
万州区小天鹅华顺市场A24、B28号,,23372,万州区小天鹅华顺龙洋济药品平价超市,万州区,,药店
万州区白岩路342号,,23373,重庆市万州区宏达医药有限公司白岩路药店,万州区,,药店
万州区（五桥）天星路459号1层,,23377,重庆桐君阁大药房连锁有限责任公司万州区十店,万州区,85725817,药店
万州区五桥万川大道250号,,23379,万州区万川大道祥瑞药店,万州区,,药店
万州区龙驹镇龙渠大道,,23381,云航医药万州区龙驹惠众药店,万州区,,药店
万州区新田镇五新路175号,,23383,万州区新田镇久瑞药房,万州区,,药店
万州区龙沙镇永安路128号,,23384,江南大药房万州区龙沙早健康药店,万州区,58730360,药店
重庆市万州区凉风镇樱桃路61号,,23385,重庆市万州区宏达医药有限公司凉风药店,万州区,,药店
重庆市万州区天城西路12号,,23355,重庆市万州区三七堂药房天城西路分店,万州区,,药店
万州区白岩路三支路30号,,22076,重庆东方药房连锁有限公司昆仑大厦药房,万州区,,药店
万州区铁峰乡中心场新街55号,,23387,重庆市万州区宏达医药有限公司药品超市铁峰药店,万州区,,药店
万州区新城路408号,,22081,重庆市万州区江南医药有限公司新城路药品超市,万州区,58152838,药店
万州区乌龙池38号附4号1幢4.5.6号门面,,22087,重庆市万州区巨琪蓝池药店,万州区,58117605,药店
万州区北山大道1229、1131号,,23360,重庆桐君阁大药房连锁有限责任公司万州区九店,万州区,85725817,药店
永川区朱沱镇江永正街54号,,32961,重庆市永川区昌平谊桐药店,永川区,,药店
永川区乾兴路99号,,32965,重庆市永川区昌盛安之药店,永川区,,药店
重庆市永川区萱花路780号附1号、附2号,,34040,重庆市永川区天诺萱民药店,永川区,,药店
重庆市永川区和顺大道389号31幢附3、4号,,34042,重庆昌盛大药房连锁有限公司十七店,永川区,,药店
重庆市永川区三教镇永坡路174、176号,,34043,重庆市永川区天诺德康堂药房,永川区,,药店
重庆市永川区凤凰大道88号25幢1-3、1-4,,33957,重庆市永川区健林药店十六门市,永川区,,药店
重庆市永川区人民东路313号,,33966,重庆市万和药房连锁有限公司永川区人民东路店,永川区,,药店
重庆市永川区昌州大道东段175号附32号,,33967,重庆昌盛大药房连锁有限公司十五店,永川区,,药店
重庆市永川区朱沱镇民生路（港桥新天地水体公园旁）,,33970,重庆昌平大药房有限公司一分公司,永川区,,药店
永川区朱沱镇鱼嘴路298号,,33981,重庆市永川区天诺启源药店,永川区,,药店
永川区汇龙大道198号附76号、附77号,,33983,重庆市万和药房连锁有限公司汇龙大道店,永川区,,药店
永川区凤凰大道8号1幢3-1,,34045,重庆市天诺大药房连锁有限公司十五分店,永川区,,药店
永川区宝峰镇庆峰路60号附1号（宝峰花园小区旁边）,,34047,重庆市永川区昌平健安药店,永川区,49669500,药店
九龙坡区直港大道48号负一层7号,,20083,重庆和平药房连锁有限责任公司上江城连锁店,九龙坡区,68423664,药店
九龙坡区科园一路5号附7号,,20086,重庆和平药房连锁有限责任公司创新大厦连锁店,九龙坡区,63844013,药店
九龙坡区黄桷坪新建路2幢附一层1号,,20118,重庆市万和药房连锁有限公司黄桷坪店,九龙坡区,,药店
高新区石桥铺石杨路17号1-2-5,,20120,福利药房高新技术产业开发区福宇药店,九龙坡区,,药店
九龙坡区杨家坪团结路8号附11号,,20124,重庆西部医药商城有限责任公司杨家坪店,九龙坡区,,药店
重庆市九龙坡区铜贯驿冬笋街26号,,20134,重庆桐君阁大药房连锁有限责任公司九龙坡区十店,九龙坡区,89885018,药店
九龙坡区中梁山玉清寺商场,,20136,重庆桐君阁大药房连锁有限责任公司九龙坡区十三店,九龙坡区,89885018,药店
九龙坡区杨家坪新胜一村6栋平街一层,,20111,重庆和平药房连锁有限责任公司杨家坪总店,九龙坡区,63737424,药店
高新技术产业开发区石桥铺石杨路2-4号,,20113,重庆华博健康药房连锁有限公司美信华博药房分公司,九龙坡区,62600390,药店
九龙坡区黄桷坪新建路61号,,20133,重庆桐君阁大药房连锁有限责任公司九龙坡区七店,九龙坡区,89885018,药店
九龙坡区白市驿镇新街10号,,20135,重庆桐君阁大药房连锁有限责任公司九龙坡区十一店,九龙坡区,89885018,药店
九龙坡区杨家坪新胜一村荣州苑负一层,,20152,重庆市全兴药品有限公司杨家坪直营店,九龙坡区,68654856,药店
九龙坡区石坪桥横街1号附4号,,20153,华博健康药房重庆市九龙坡区树旗药房,九龙坡区,,药店
九龙坡区杨家坪正街13号,,20019,重庆桐君阁大药房连锁有限责任公司龙康药店,九龙坡区,89885018,药店
九龙坡区杨家坪团结路2-4号,,20021,重庆和平药房连锁有限责任公司团结路连锁店,九龙坡区,63842997,药店
渝北区回兴街道宝桐路1号附12号圣湖天域2幢1-11,,20640,重庆正和祥大药房连锁有限公司渝北区回兴店,渝北区,86787100,药店
渝北区茨竹镇街道竹峰路57号,,20631,华烨康年医药渝北区茨竹药房,渝北区,,药店
重庆市渝北区龙溪街道红锦大道559号,,20621,重庆惠之丰药房有限公司渝北区龙湖分公司,渝北区,,药店
渝北区新牌坊三路331号,,20616,重庆和平药房连锁有限责任公司新牌坊三路连锁店,渝北区,63842997,药店
渝北区双凤桥街道胜利路28号,,20669,重庆鑫斛药房连锁有限公司鑫斛药庄渝北一店,渝北区,62603455,药店
渝北区双凤桥街道双凤路15号1幢1-5附2号,,20670,重庆鑫斛药房连锁有限公司鑫斛药庄渝北二店,渝北区,67824148,药店
渝北区加州城市花园4幢车库,,20541,重庆和平药房连锁有限责任公司加州城市花园连锁店,渝北区,63842997,药店
重庆市渝北区龙溪街道红石路126号1幢1-5,,20233,重庆市万和药房连锁有限公司渝北区松树桥店,渝北区,67907775,药店
渝北区龙溪街道龙华大道1810号,,20535,重庆桐君阁大药房连锁有限责任公司渝北区三店,渝北区,89885018,药店
渝北区双龙大道218号2楼永辉超市内,,20547,重庆市万家燕大药房连锁有限公司渝北区双龙店,渝北区,,药店
渝北区双龙湖街道五星路305号,,20559,华博健康药房重庆市渝北区东发药店,渝北区,86013877,药店
渝北区双凤桥街道空港大道251号瑞丰花园7幢5号,,20570,重庆和平药房连锁有限责任公司空港大道连锁店,渝北区,023-63844013,药店
渝北区龙溪街道红黄路97号天骄骏园D21号,,20485,桐君阁大药房渝北区建萍八十一药店,渝北区,89077691,药店
渝北龙溪街道黄龙路179号天一华府7栋-1-3,,20393,渝北区聚药阁红黄药店,渝北区,,药店
渝北区龙塔街道红黄路99号黄冠东和B区1-10号,,20590,重庆市万和药房连锁有限公司渝北区黄泥磅店,渝北区,67503491,药店
沙坪坝区大河沟253号,,20709,重庆桐君阁大药房连锁有限责任公司沙坪坝区十八店,沙坪坝区,89885018,药店
,,20710,桐君阁大药房沙坪坝区阳康九十店,沙坪坝区,,药店
重庆市沙坪坝区凤天大道124号,,20630,重庆市万家燕大药房连锁有限公司沙坪坝区凤天大道店,沙坪坝区,,药店
沙坪坝区红槽房正街,,20596,华博健康药房重庆市沙坪坝区冬冬药店,沙坪坝区,,药店
沙坪坝区石小路16号,,20650,沙坪坝区心连心药房,沙坪坝区,,药店
沙坪坝区井口大新村50号附13-14号,,20651,万鑫药房重庆市沙坪坝区奇彩药店,沙坪坝区,,药店
沙坪坝区汉渝路18号附5号,,20658,重庆太极大药房连锁有限公司中心店,沙坪坝区,89885118,药店
沙坪坝区都市花园西路123—17号,,20556,重庆太极大药房连锁有限公司九店,沙坪坝区,65311787,药店
沙坪坝区曾家镇正街60号,,20550,华博健康药房重庆市沙坪坝区康是美药店,沙坪坝区,,药店
沙坪坝区歌乐山镇山洞村山峰路34号,,20540,沙坪坝区正和药房山峰路店,沙坪坝区,,药店
沙坪坝区劳动路38号附7号,,20548,沙坪坝区万康药房,沙坪坝区,,药店
沙坪坝区西物市场商贸小区A区底楼6-17号,,20565,昌野药房重庆市沙坪坝区凤新国药房,沙坪坝区,,药店
沙坪坝区井口镇经济桥56号附17号,,20482,药客药房沙坪坝区井口药店,沙坪坝区,,药店
沙坪坝区井口先锋街2号,,20484,药上堂重庆市沙坪坝区先锋药店,沙坪坝区,65294157,药店
重庆市沙坪坝区天陈路31号附8号,,20395,重庆万鑫药房连锁有限公司沙坪坝区天陈路药店,沙坪坝区,,药店
涪陵区龙桥街道龙翔路40号附5号,,21986,鑫斛药房重庆市涪陵区龙桥药店,涪陵区,72234178,药店
涪陵区清溪镇东升路147号附1附2号门面,,21989,鑫斛药房重庆市涪陵区清溪镇杨彩药店,涪陵区,72234178,药店
涪陵区石沱镇宛平路121号附1号,,21990,鑫斛药房重庆市涪陵区石沱镇王福珍药店,涪陵区,72234178,药店
涪陵区新妙镇群益路45号1-2,,21991,鑫斛药房重庆市涪陵区新妙千方药店,涪陵区,72234178,药店
重庆市涪陵区义和镇镇安镇兴路96路,,21993,鑫斛药房重庆市涪陵区镇安药店,涪陵区,023-72234178,药店
重庆市涪陵区李渡街道办事处致远村3社,,21994,鑫斛药房重庆市涪陵区致韩药店,涪陵区,023-72234178,药店
重庆市涪陵区兴华中路63号,,21996,重庆福仁堂医药公司涪陵店,涪陵区,,药店
涪陵区增福镇边贸路40号,,22002,重庆福仁堂医药公司增福店,涪陵区,,药店
涪陵区兴华中路48号(新大兴对面),,22003,重庆衡生医药连锁有限责任公司连锁八店,涪陵区,,药店
涪陵区顺江大道之江名苑3栋负一楼15号,,22007,重庆衡生医药连锁有限责任公司连锁六十四店,涪陵区,,药店
涪陵区黎明南路29号(人民银行宿舍),,22008,重庆衡生医药连锁有限责任公司连锁七店,涪陵区,,药店
涪陵区广场路20号(中国银行下行10米),,22009,重庆衡生医药连锁有限责任公司连锁三店,涪陵区,,药店
涪陵区顺江花园清江苑2号,,22011,重庆衡生医药连锁有限责任公司连锁十九店,涪陵区,,药店
重庆市涪陵区乌江路8号,,22015,重庆鑫斛药房连锁有限公司鑫斛药庄十一店,涪陵区,023-72234178,药店
涪陵区南门山广场路5号,,22020,重庆鸿翔一心堂药业有限公司涪陵广场路一店,涪陵区,,药店
万州区电报路128号,,22090,重庆市万州区红太阳大药房连锁有限责任公司电报路药品超市,万州区,58123799,药店
万州区周家坝天城大道928号,,23357,重庆市万州区中兴医药有限责任公司四十二店,万州区,58233832,药店
万州区北山大道918号,,22099,重庆市万州区巨琪蓝沐药店,万州区,58117605,药店
万州区高笋塘广场2号1层,,22105,重庆红瑞仁家医药有限责任公司,万州区,,药店
万州区武陵镇源阳二支路11号,,22276,江南大药房万州区武陵盛春堂药店,万州区,,药店
万州区分水镇分培路59号,,22111,江南大药房万州区分水镇培文龚由梅药店,万州区,,药店
重庆市万州区北滨大道二段998号4栋商铺43,,22120,重庆市万州区爱一百药房二店,万州区,,药店
万州区王牌路474号,,22125,重庆市万州区诚恩堂大药房,万州区,,药店
万州区王牌路18号,,22128,重庆市万州区巨琪蓝峡药店,万州区,58117605,药店
万州区学家书房81号,,22132,江南大药房万州区东放药店,万州区,58235865,药店
万州区安庆路515号,,22138,中兴大药房万州区安庆路兴红药店,万州区,,药店
万州区高峰镇兴隆街18号,,22154,全宏大药房万州区高峰镇九九八药店,万州区,,药店
万州区白岩路190号3号,,22231,重庆桐君阁大药房连锁有限责任公司万州区六店,万州区,85725817,药店
万州区孙家书房路127号,,22232,重庆桐君阁大药房连锁有限责任公司万州区七店,万州区,85725817,药店
万州区太白路128号商贸城1B66-1和1B66号门面,,22235,重庆桐君阁大药房连锁有限责任公司万州区五店,万州区,85725817,药店
九龙坡区石桥铺石杨路2号,,20022,重庆和平药房连锁有限责任公司石桥铺连锁店,九龙坡区,63842997,药店
九龙坡区谢家湾正街23栋3号,,20024,重庆和平药房连锁有限责任公司谢家湾连锁店,九龙坡区,68423664,药店
重庆市九龙坡区石坪桥正街2号中阳大厦1-12,,20027,重庆桐君阁大药房连锁有限责任公司九龙坡四店,九龙坡区,89885018,药店
重庆市九龙坡区杨家坪新华三村（四季花园）平街1层5号,,20028,重庆桐君阁大药房连锁有限责任公司九龙坡区十九店,九龙坡区,89885018,药店
九龙坡区谢家湾正街102号,,20037,全发大药房重庆市九龙坡区弘景药店,九龙坡区,68851088,药店
九龙坡区杨家坪鹤兴路1号,,20038,全发大药房重庆市九龙坡区源安药房,九龙坡区,68400132,药店
九龙坡区西彭镇西华路20号,,20042,重庆医药巴南医药有限责任公司和平药房西彭连锁店,九龙坡区,63840600,药店
九龙坡区白市驿镇白新街98号,,20043,重庆医药巴南医药有限责任公司和平药房白市驿连锁店,九龙坡区,63840600,药店
九龙坡区玉清寺桥头综合大楼1号,,20044,重庆和平药房连锁有限责任公司九龙坡第九连锁店,九龙坡区,68423664,药店
九龙坡区中梁山田坝二村74号,,20045,重庆和平药房连锁有限责任公司九龙坡第七连锁店,九龙坡区,68423664,药店
九龙坡区石坪桥正街23号,,20059,重庆和平药房连锁有限责任公司石坪桥连锁店,九龙坡区,63842997,药店
九龙坡区西彭镇新城东路12号2幢附15-20号,,33410,九龙坡区媛兮佳缘药店,九龙坡区,,药店
九龙坡区陶家都市工业园0号楼0#一层1-02,,33411,九龙坡区媛兮健荣药店,九龙坡区,,药店
九龙坡区含谷镇新街24号第一层的1-1和1-2营业房,,33413,重庆市万和药房连锁有限公司九龙坡区含谷新街店,九龙坡区,,药店
九龙坡区白市驿镇白欣路23号1幢1单元1-15号、16号,,33403,重庆鑫斛药房连锁有限公司鑫斛药庄白市驿镇白欣路店,九龙坡区,62603455,药店
重庆市渝北区金龙路261号附21号财信.城市国际,,20591,重庆市万和药房连锁有限公司渝北区武陵路店,渝北区,62773678,药店
重庆市渝北区回兴街道翠苹路31号海德盛世,,20592,重庆市万和药房连锁有限公司渝北区海德盛世店,渝北区,67794158,药店
渝北区高岩路32号,,20593,重庆市万和药房连锁有限公司一碗水店,渝北区,67137796,药店
渝北区回兴街道兴科四路111号富悦新城6幢,,20594,渝北区和福堂药房,渝北区,67410118,药店
渝北茨竹园路40-41号,,20604,昌野药房重庆市渝北区玉平药店,渝北区,,药店
渝北区宝圣湖街道果糖路183号汇祥幸福里,,20606,重庆市渝北区麦克红康颖康药房,渝北区,,药店
渝北区双龙湖街道翠湖路157号,,20394,重庆医药渝北医药有限责任公司和平药房翠湖路连锁店,渝北区,023-67822961,药店
渝北区回兴街道工业园区宝桐路,,20260,重庆医药渝北医药有限责任公司和平药房回兴连锁店,渝北区,023-67822961,药店
渝北区石船镇街道,,20269,麦克红康药房渝北区仁鑫药店,渝北区,67250836,药店
渝北区龙塔街道红黄路347号皇冠自由城E幢1-4,,20304,重庆桐君阁大药房渝北区二店,渝北区,89885018,药店
重庆渝北区龙山街道松石支路15号三色花园4幢1-9,,20307,时珍阁润祥药房渝北区天诚药店,渝北区,,药店
,,20273,麦克红康药房渝北区年福药店,渝北区,,药店
渝北区双凤桥街道尚阳康城9号楼9号门市,,20252,渝北区利民药房,渝北区,,药店
渝北区龙溪街道花卉园东路22号,,20497,重庆市万和药房连锁有限公司渝北区花卉园店,渝北区,67914168,药店
重庆市渝北区新牌坊一路30号,,20502,重庆唐氏大药房连锁有限公司新牌坊分店,渝北区,,药店
沙坪坝区陈家桥陈青路149号,,20589,重庆市万和药房连锁有限公司沙坪坝区陈家桥店,沙坪坝区,62773678,药店
重庆市沙坪坝区陈家桥镇陈西路27号附2号,,20607,重庆鸿翔一心堂药业有限公司陈家桥镇陈西路店,沙坪坝区,,药店
沙坪坝区渝碚路８７－３号,,20286,重庆市沙坪坝区同生药房连锁有限公司陈家湾连锁店,沙坪坝区,,药店
重庆市沙坪坝区大石村7-2号,,20303,沙坪坝区普鹤好邻居大石坝店,沙坪坝区,,药店
重庆市沙坪坝区青木关镇青云街28号,,20305,重庆太极大药房连锁有限公司二十店,沙坪坝区,65311787,药店
沙坪坝区中心湾158号附8号门面,,20306,沙坪坝区金芝林大药房会山店,沙坪坝区,,药店
沙坪坝区新桥正街139号1-6号,,20491,重庆和平药房连锁有限责任公司新桥连锁店,沙坪坝区,63842997,药店
沙坪坝区土湾街道办新建二村临街1层39号,,20496,重庆市万和药房连锁有限公司沙坪坝区模范村店,沙坪坝区,62773678,药店
沙坪坝区陈家桥镇陈青路67号,,20173,重庆桐君阁大药房连锁有限责任公司沙坪坝区七店,沙坪坝区,89885018,药店
沙坪坝区双碑团结坝268号,,20184,沙坪坝区会山药房,沙坪坝区,65138866,药店
重庆市沙坪坝区渝碚路99-20号,,20199,重庆市万和药房连锁有限公司沙坪坝区陈家湾2店,沙坪坝区,62773678,药店
沙坪坝区教院路8号百年世家D栋一层15号,,20200,重庆太极大药房连锁有限公司十七店,沙坪坝区,65311787,药店
沙坪坝区天星桥晒光坪3号附5-6号,,20282,重庆市万和药房连锁有限公司沙坪坝区晒光坪店,沙坪坝区,62773678,药店
沙坪坝区青木关镇青东路32号附2号,,20212,沙坪坝区瑞之佳药房翰林药店,沙坪坝区,,药店
沙坪坝区大杨公桥111号-10号,,20181,重庆万鑫药房连锁有限公司沙坪坝区杨公桥店,沙坪坝区,,药店
万州区白岩一支路38号,,22173,昌野药房万州区白岩支路药品超市,万州区,58292936,药店
万州区走马镇走马街17号,,22206,博达药房万州区走马镇祖庆药店,万州区,58671072,药店
万州区王牌路29-2,,22182,欣鑫药房万州区好心人药店,万州区,,药店
重庆市万州区沙龙路一段1028号门面,,22185,全宏大药房万州区惠凯药店,万州区,,药店
万州区王牌路471号门面,,22193,重庆市万州区卓富堂大药房,万州区,64886595,药店
万州区李河镇高升西路18号,,23390,中兴大药房万州区李河镇建新药店,万州区,,药店
万州区白岩路1号,,22077,重庆市保元堂药房连锁有限责任公司中心连锁店,万州区,,药店
万州区百安坝安庆路402号,,23375,药上堂药房万州区百安坝元亨药店,万州区,,药店
万州区白岩路265号,,22078,重庆市万州区金狮大药房,万州区,,药店
万州区孙家书房下街80号,,23370,巨琪大药房重庆市万州区永源药店,万州区,,药店
万州区王牌路68号,,23366,重庆桐君阁大药房连锁有限责任公司万州区八店,万州区,85725817,药店
重庆市万州区分水镇西路101号,,22278,江岸大药房重庆市万州区分水镇西路药店,万州区,,药店
万州区后山镇(场上),,22272,全宏大药房重庆市万州区悦祥药店,万州区,,药店
万州区王牌路237号,,22265,欣鑫药房万州区康泰药店,万州区,,药店
万州区沙龙路三峡学院旁,,22121,江南大药房万州区金航药品超市,万州区,,药店
九龙坡区白市驿镇白欣路29号附49#,,33404,海通大药房九龙坡区玺嘉药店,九龙坡区,,药店
九龙坡区华凤大道344号1-53,,33415,重庆市万和药房连锁有限公司九龙坡区华凤大道店,九龙坡区,,药店
九龙坡区云龙大道3号B-6号楼1-商铺21,,33433,重庆市万和药房连锁有限公司九龙坡区云龙大道店,九龙坡区,,药店
九龙坡区彩云大道8号4幢附1-3、1-4号,,34002,重庆健之佳健康药房连锁有限公司彩云大道分店,九龙坡区,67510353,药店
九龙坡区科城路167号附11号,,34004,重庆襄之棠大药房连锁有限公司九龙坡区媛雅科城路三店,九龙坡区,,药店
九龙坡区兴堰路10号附41号（一街区吊二层48号）,,34009,九龙坡区瑞康药店,九龙坡区,,药店
九龙坡区朝阳路104号（达飞*玖隆城）1幢商业1-31号,,34017,重庆笛美药房,九龙坡区,,药店
九龙坡区华民街15号b-1-2,,34006,重庆襄之棠大药房连锁有限公司九龙坡区华民街店,九龙坡区,,药店
九龙坡区鑫源路13号12栋,,34010,真心善美药房九龙坡区洪萍药店,九龙坡区,,药店
九龙坡区福园路88号11幢2-101号,,34011,重庆悦心堂大药房,九龙坡区,,药店
九龙坡区渝州路华轩支路43-A-8、43-A-9,,34015,桐君阁大药房高新技术产业开发区丁稞药店,九龙坡区,,药店
九龙坡区科园四路195号,,34018,重庆鑫斛药房连锁有限公司鑫斛大药房南方花园店,九龙坡区,,药店
九龙坡区医学院路5号附22号,,34019,国药控股重庆有限公司九龙坡区医学院路药店,九龙坡区,,药店
九龙坡区九龙园区蟠龙大道68号1-126号,,34026,九龙坡区九龙园区百芝灵大药房,九龙坡区,,药店
九龙坡区石新路160号附43号,,34027,高新技术产业开发区桐昌阁壹拾壹药店,九龙坡区,,药店
重庆市渝北区木耳镇空港乐园民意路6号附20号,,20510,桐君阁大药房渝北区空港乐园马毅药店,渝北区,,药店
渝北区双龙湖街道龙兴街121号,,20519,重庆市渝北区倪国鑫药房,渝北区,86010624,药店
渝北区巴蜀锦绣广苑CD幢负1层6号,,20522,渝北区真善美锦龙药店,渝北区,62809389,药店
渝北区渝航路119号,,20242,重庆桐君阁大药房连锁有限责任公司（渝北5店）,渝北区,89885018,药店
渝北区双龙大道45号,,20243,桐君阁大药房重庆市渝北区瑞丹二十五店,渝北区,,药店
渝北区双风桥街道空港经济开发区龙凤花园C栋5号,,20244,桐君阁大药房重庆市渝北区龙凤花园44店,渝北区,,药店
渝北区双风桥街道渝航路131号,,20246,麦克红康药房渝北区成莉药店,渝北区,67807701,药店
渝北区双风桥街道教委集资楼1-3号门市,,20247,重庆麦克爱康药房连锁有限公司第88店（60店）,渝北区,,药店
渝北区回兴街道一碗水前街18号附35号春光小区11幢1-3,,20248,麦克红康药房渝北区吉泰药店,渝北区,,药店
重庆市渝北区双龙湖街道双龙大道357号1幢1-2,,20250,福利药房渝北区福渝药店,渝北区,67848835,药店
渝北区双龙湖街道龙瑞街80号,,20251,重庆和平药房连锁有限责任公司诚信大药房渝北区龙瑞街连锁店,渝北区,023-63844013,药店
渝北区义学路2号,,20253,重庆桐君阁大药房连锁有限责任公司（渝北1店）,渝北区,89885018,药店
,,20254,重庆麦克爱康药房连锁有限公司第66店（60店）,渝北区,,药店
,,20259,桐君阁大药房重庆市渝北区明清药店100店,渝北区,,药店
重庆市渝北区双龙湖街道翠湖路418号-5号、-6号,,20264,重庆泉源堂大药房连锁有限责任公司翠湖路店,渝北区,,药店
沙坪坝区双碑中心湾92号-5号,,20101,重庆和平药房连锁有限责任公司中心湾连锁店,沙坪坝区,67876541,药店
重庆市沙坪坝区新体村25号,,20150,重庆太极大药房连锁有限公司八店,沙坪坝区,65311787,药店
沙坪坝区陈家桥镇陈青路267号,,20093,重庆医药巴南医药有限责任公司和平药房陈家桥第二连锁店,沙坪坝区,63840600,药店
沙坪坝区工人村46号、47号,,20094,重庆和平药房连锁有限责任公司工人村连锁店,沙坪坝区,63842997,药店
沙坪坝区汉渝路137号,,20095,重庆和平药房连锁有限责任公司四方井连锁店,沙坪坝区,67876541,药店
重庆市沙坪坝区小龙坎新街3号附4号,,20096,重庆和平药房连锁有限责任公司小龙坎正街连锁店,沙坪坝区,63842997,药店
沙坪坝区天星桥正街7-6号,,20097,重庆和平药房连锁有限责任公司石碾盘连锁店,沙坪坝区,63842997,药店
沙坪坝区天陈路9号,,20099,重庆和平药房连锁有限责任公司沙坪坝总店,沙坪坝区,63842997,药店
沙坪坝区工人村50-16号,,20119,重庆市万和药房连锁有限公司沙坪坝区工人村店,沙坪坝区,,药店
沙坪坝区上桥新街39号附8号,,20100,重庆和平药房连锁有限责任公司上桥连锁店,沙坪坝区,63842997,药店
沙坪坝区新桥正街200号附2号1-商业7、8、9、10门面,,20102,重庆和平欣特健康管理有限公司新桥店,沙坪坝区,,药店
沙坪坝区小龙坎新街29号附58号1—3、4门面,,20104,重庆和平药房连锁有限责任公司沙坪坝药妆店,沙坪坝区,63842997,药店
重庆沙坪坝区双碑街1、1-1、2-3号,,20127,重庆桐君阁大药房连锁有限责任公司沙坪坝区十店,沙坪坝区,89885018,药店
沙坪坝区天陈路12-6号,,20129,重庆桐君阁大药房连锁有限责任公司沙坪坝区十一店,沙坪坝区,89885018,药店
沙坪坝区渝碚路88号,,20155,福利药房重庆市沙坪坝区普众药店,沙坪坝区,,药店
万州区王家坡正街89号,,22141,重庆市万和药房连锁有限公司万州三店,万州区,58143069,药店
万州区王牌路270号,,22144,明星大药房万州区王牌路昌伟药店,万州区,,药店
万州区王牌路清堰小区爵士花园7号楼附2层13号,,22147,重庆市炫芨药业有限责任公司炫芨阁药品超市移民广场店,万州区,,药店
重庆市万州区周家坝路98号,,22168,重庆市万州区中兴医药有限责任公司富康源药品超市,万州区,85728012,药店
万州区龙宝大街232号,,22177,中兴大药房万州区龙宝大街心连心药店,万州区,,药店
万州区新城路79号,,22178,重庆市万州区红太阳大药房连锁有限责任公司鸡公岭药品超市,万州区,58123799,药店
万州区王牌路8号附1号,,22216,重庆弘力医药有限公司王牌路药品一超市,万州区,58137185,药店
重庆市万州区龙沙镇永安路163号,,23386,重庆市万州区宏达医药有限公司龙沙药店,万州区,,药店
万州区太白路256号,,22084,重庆市万州区红太阳大药房连锁有限责任公司王家坡平价超市,万州区,58123799,药店
万州区双河口永佳路208号,,22093,全宏大药房万州区双河口周光明药店,万州区,58831883,药店
万州区周家坝天城大道953号,,22096,重庆市炫洋医药有限责任公司周家坝平价药品超市,万州区,58374511,药店
万州区上海大道214号,,22102,麦克红康药房万州区天一阁药店,万州区,,药店
万州区王牌路986号1A-19号,,22269,东方药房万州区王牌路益康药房,万州区,,药店
万州区新茂翠园11号楼,,22117,江南大药房重庆市万州区妙康药店,万州区,,药店
万州区王牌路30号,,22264,江南大药房万州区王牌路李明生药店,万州区,,药店
九龙坡区谢家湾正街55号20幢负2-28号、负2-41号,,34028,重庆市万家燕大药房连锁有限公司九龙坡区华润二十四城店,九龙坡区,,药店
九龙坡区石杨路17号附1-2-5号,,34030,重庆市万和药房连锁有限公司九龙坡区石杨路店,九龙坡区,,药店
九龙坡区谢家湾正街23栋1-2号,,34031,重庆鑫斛药房连锁有限公司鑫斛大药房谢家湾正街店,九龙坡区,,药店
九龙坡区谢家湾正街3号4幢1-7#,,34032,重庆市万和药房连锁有限公司九龙坡区谢家湾正街二店,九龙坡区,,药店
九龙坡区石坪桥正街116号综合楼3-5#,,34035,重庆健之佳健康药房连锁有限公司骏逸新视界店,九龙坡区,67510353,药店
九龙坡区石坪桥横街2号附6号19号,,34036,重庆市万和药房连锁有限公司石坪桥横街店,九龙坡区,,药店
